onset,offset,label,type,onset_sample,offset_sample,length,path,edge_path,bird,fold
3464.2832,3464.291167,1,voc,103928496,103928735,239,spec/NB_Ch3/voc/NB_Ch3_103928496.jpg,edge/NB_Ch3/voc/NB_Ch3_103928496.jpg,NB_Ch3,3
247.150767,247.1546,1,voc,7414523,7414638,115,spec/NB_Ch3/voc/NB_Ch3_7414523.jpg,edge/NB_Ch3/voc/NB_Ch3_7414523.jpg,NB_Ch3,3
1101.480267,1101.499233,1,voc,33044408,33044976,568,spec/NB_Ch3/voc/NB_Ch3_33044408.jpg,edge/NB_Ch3/voc/NB_Ch3_33044408.jpg,NB_Ch3,3
1482.7279,1482.736133,1,voc,44481837,44482083,246,spec/NB_Ch3/voc/NB_Ch3_44481837.jpg,edge/NB_Ch3/voc/NB_Ch3_44481837.jpg,NB_Ch3,3
2207.348233,2207.355067,1,voc,66220446,66220652,206,spec/NB_Ch3/voc/NB_Ch3_66220446.jpg,edge/NB_Ch3/voc/NB_Ch3_66220446.jpg,NB_Ch3,3
105.250333,105.3123,1,voc,3157509,3159369,1860,spec/NB_Ch3/voc/NB_Ch3_3157509.jpg,edge/NB_Ch3/voc/NB_Ch3_3157509.jpg,NB_Ch3,3
3666.3979,3666.4095,1,voc,109991937,109992285,348,spec/NB_Ch3/voc/NB_Ch3_109991937.jpg,edge/NB_Ch3/voc/NB_Ch3_109991937.jpg,NB_Ch3,3
5332.176,5332.188367,1,voc,159965280,159965651,371,spec/NB_Ch3/voc/NB_Ch3_159965280.jpg,edge/NB_Ch3/voc/NB_Ch3_159965280.jpg,NB_Ch3,3
3028.888267,3028.905967,1,voc,90866648,90867179,531,spec/NB_Ch3/voc/NB_Ch3_90866648.jpg,edge/NB_Ch3/voc/NB_Ch3_90866648.jpg,NB_Ch3,3
5199.882233,5199.8876,1,voc,155996466,155996628,162,spec/NB_Ch3/voc/NB_Ch3_155996466.jpg,edge/NB_Ch3/voc/NB_Ch3_155996466.jpg,NB_Ch3,3
2999.088333,2999.0981,1,voc,89972649,89972943,294,spec/NB_Ch3/voc/NB_Ch3_89972649.jpg,edge/NB_Ch3/voc/NB_Ch3_89972649.jpg,NB_Ch3,3
4179.916433,4179.920867,1,voc,125397492,125397626,134,spec/NB_Ch3/voc/NB_Ch3_125397492.jpg,edge/NB_Ch3/voc/NB_Ch3_125397492.jpg,NB_Ch3,3
1896.579067,1896.585033,1,voc,56897372,56897550,178,spec/NB_Ch3/voc/NB_Ch3_56897372.jpg,edge/NB_Ch3/voc/NB_Ch3_56897372.jpg,NB_Ch3,3
5042.702967,5042.721667,1,voc,151281089,151281650,561,spec/NB_Ch3/voc/NB_Ch3_151281089.jpg,edge/NB_Ch3/voc/NB_Ch3_151281089.jpg,NB_Ch3,3
421.840167,421.846733,1,voc,12655205,12655401,196,spec/NB_Ch3/voc/NB_Ch3_12655205.jpg,edge/NB_Ch3/voc/NB_Ch3_12655205.jpg,NB_Ch3,3
3878.7497,3878.8217,1,voc,116362491,116364651,2160,spec/NB_Ch3/voc/NB_Ch3_116362491.jpg,edge/NB_Ch3/voc/NB_Ch3_116362491.jpg,NB_Ch3,3
3737.254867,3737.286067,1,voc,112117646,112118582,936,spec/NB_Ch3/voc/NB_Ch3_112117646.jpg,edge/NB_Ch3/voc/NB_Ch3_112117646.jpg,NB_Ch3,3
1885.645933,1885.649167,1,voc,56569377,56569475,98,spec/NB_Ch3/voc/NB_Ch3_56569377.jpg,edge/NB_Ch3/voc/NB_Ch3_56569377.jpg,NB_Ch3,3
3959.312133,3959.315367,1,voc,118779363,118779461,98,spec/NB_Ch3/voc/NB_Ch3_118779363.jpg,edge/NB_Ch3/voc/NB_Ch3_118779363.jpg,NB_Ch3,3
2103.781367,2103.7932,1,voc,63113441,63113796,355,spec/NB_Ch3/voc/NB_Ch3_63113441.jpg,edge/NB_Ch3/voc/NB_Ch3_63113441.jpg,NB_Ch3,3
2437.8576,2437.863033,1,voc,73135728,73135890,162,spec/NB_Ch3/voc/NB_Ch3_73135728.jpg,edge/NB_Ch3/voc/NB_Ch3_73135728.jpg,NB_Ch3,3
3047.5215,3047.553267,1,voc,91425645,91426598,953,spec/NB_Ch3/voc/NB_Ch3_91425645.jpg,edge/NB_Ch3/voc/NB_Ch3_91425645.jpg,NB_Ch3,3
1262.849067,1262.863833,1,voc,37885472,37885914,442,spec/NB_Ch3/voc/NB_Ch3_37885472.jpg,edge/NB_Ch3/voc/NB_Ch3_37885472.jpg,NB_Ch3,3
5141.842667,5141.855667,1,voc,154255280,154255670,390,spec/NB_Ch3/voc/NB_Ch3_154255280.jpg,edge/NB_Ch3/voc/NB_Ch3_154255280.jpg,NB_Ch3,3
3837.7925,3837.815033,1,voc,115133775,115134450,675,spec/NB_Ch3/voc/NB_Ch3_115133775.jpg,edge/NB_Ch3/voc/NB_Ch3_115133775.jpg,NB_Ch3,3
369.955033,369.9694,1,voc,11098650,11099082,432,spec/NB_Ch3/voc/NB_Ch3_11098650.jpg,edge/NB_Ch3/voc/NB_Ch3_11098650.jpg,NB_Ch3,3
3013.560567,3013.563667,1,voc,90406817,90406910,93,spec/NB_Ch3/voc/NB_Ch3_90406817.jpg,edge/NB_Ch3/voc/NB_Ch3_90406817.jpg,NB_Ch3,3
2978.209633,2978.217767,1,voc,89346288,89346533,245,spec/NB_Ch3/voc/NB_Ch3_89346288.jpg,edge/NB_Ch3/voc/NB_Ch3_89346288.jpg,NB_Ch3,3
3466.527467,3466.538933,1,voc,103995824,103996167,343,spec/NB_Ch3/voc/NB_Ch3_103995824.jpg,edge/NB_Ch3/voc/NB_Ch3_103995824.jpg,NB_Ch3,3
2705.624433,2705.631567,1,voc,81168732,81168947,215,spec/NB_Ch3/voc/NB_Ch3_81168732.jpg,edge/NB_Ch3/voc/NB_Ch3_81168732.jpg,NB_Ch3,3
2499.890767,2499.896267,1,voc,74996723,74996888,165,spec/NB_Ch3/voc/NB_Ch3_74996723.jpg,edge/NB_Ch3/voc/NB_Ch3_74996723.jpg,NB_Ch3,3
1617.2213,1617.225133,1,voc,48516639,48516753,114,spec/NB_Ch3/voc/NB_Ch3_48516639.jpg,edge/NB_Ch3/voc/NB_Ch3_48516639.jpg,NB_Ch3,3
2135.5446,2135.5571,1,voc,64066338,64066713,375,spec/NB_Ch3/voc/NB_Ch3_64066338.jpg,edge/NB_Ch3/voc/NB_Ch3_64066338.jpg,NB_Ch3,3
3824.3093,3824.3293,1,voc,114729279,114729879,600,spec/NB_Ch3/voc/NB_Ch3_114729279.jpg,edge/NB_Ch3/voc/NB_Ch3_114729279.jpg,NB_Ch3,3
3073.2791,3073.287833,1,voc,92198373,92198634,261,spec/NB_Ch3/voc/NB_Ch3_92198373.jpg,edge/NB_Ch3/voc/NB_Ch3_92198373.jpg,NB_Ch3,3
2125.8464,2125.850367,1,voc,63775392,63775511,119,spec/NB_Ch3/voc/NB_Ch3_63775392.jpg,edge/NB_Ch3/voc/NB_Ch3_63775392.jpg,NB_Ch3,3
655.444567,655.475867,1,voc,19663337,19664276,939,spec/NB_Ch3/voc/NB_Ch3_19663337.jpg,edge/NB_Ch3/voc/NB_Ch3_19663337.jpg,NB_Ch3,3
4983.4072,4983.419,1,voc,149502216,149502570,354,spec/NB_Ch3/voc/NB_Ch3_149502216.jpg,edge/NB_Ch3/voc/NB_Ch3_149502216.jpg,NB_Ch3,3
3829.686633,3829.719233,1,voc,114890598,114891576,978,spec/NB_Ch3/voc/NB_Ch3_114890598.jpg,edge/NB_Ch3/voc/NB_Ch3_114890598.jpg,NB_Ch3,3
615.933367,615.9368,1,voc,18478001,18478104,103,spec/NB_Ch3/voc/NB_Ch3_18478001.jpg,edge/NB_Ch3/voc/NB_Ch3_18478001.jpg,NB_Ch3,3
3854.335567,3854.342367,1,voc,115630067,115630271,204,spec/NB_Ch3/voc/NB_Ch3_115630067.jpg,edge/NB_Ch3/voc/NB_Ch3_115630067.jpg,NB_Ch3,3
705.6854,705.688467,1,voc,21170562,21170654,92,spec/NB_Ch3/voc/NB_Ch3_21170562.jpg,edge/NB_Ch3/voc/NB_Ch3_21170562.jpg,NB_Ch3,3
2106.225867,2106.229033,1,voc,63186776,63186870,94,spec/NB_Ch3/voc/NB_Ch3_63186776.jpg,edge/NB_Ch3/voc/NB_Ch3_63186776.jpg,NB_Ch3,3
4386.280867,4386.284267,1,voc,131588426,131588528,102,spec/NB_Ch3/voc/NB_Ch3_131588426.jpg,edge/NB_Ch3/voc/NB_Ch3_131588426.jpg,NB_Ch3,3
275.5774,275.585333,1,voc,8267322,8267559,237,spec/NB_Ch3/voc/NB_Ch3_8267322.jpg,edge/NB_Ch3/voc/NB_Ch3_8267322.jpg,NB_Ch3,3
4250.9659,4250.969933,1,voc,127528977,127529097,120,spec/NB_Ch3/voc/NB_Ch3_127528977.jpg,edge/NB_Ch3/voc/NB_Ch3_127528977.jpg,NB_Ch3,3
4982.049,4982.053267,1,voc,149461470,149461598,128,spec/NB_Ch3/voc/NB_Ch3_149461470.jpg,edge/NB_Ch3/voc/NB_Ch3_149461470.jpg,NB_Ch3,3
4247.5355,4247.542867,1,voc,127426065,127426286,221,spec/NB_Ch3/voc/NB_Ch3_127426065.jpg,edge/NB_Ch3/voc/NB_Ch3_127426065.jpg,NB_Ch3,3
2174.3138,2174.3186,1,voc,65229414,65229558,144,spec/NB_Ch3/voc/NB_Ch3_65229414.jpg,edge/NB_Ch3/voc/NB_Ch3_65229414.jpg,NB_Ch3,3
180.005933,180.0276,1,voc,5400177,5400828,651,spec/NB_Ch3/voc/NB_Ch3_5400177.jpg,edge/NB_Ch3/voc/NB_Ch3_5400177.jpg,NB_Ch3,3
2436.742567,2436.857433,1,voc,73102277,73105722,3445,spec/NB_Ch3/voc/NB_Ch3_73102277.jpg,edge/NB_Ch3/voc/NB_Ch3_73102277.jpg,NB_Ch3,3
1897.338967,1897.366033,1,voc,56920169,56920980,811,spec/NB_Ch3/voc/NB_Ch3_56920169.jpg,edge/NB_Ch3/voc/NB_Ch3_56920169.jpg,NB_Ch3,3
5346.1533,5346.164367,1,voc,160384599,160384931,332,spec/NB_Ch3/voc/NB_Ch3_160384599.jpg,edge/NB_Ch3/voc/NB_Ch3_160384599.jpg,NB_Ch3,3
1615.630267,1615.6401,1,voc,48468908,48469203,295,spec/NB_Ch3/voc/NB_Ch3_48468908.jpg,edge/NB_Ch3/voc/NB_Ch3_48468908.jpg,NB_Ch3,3
2470.838667,2470.901333,1,voc,74125160,74127039,1879,spec/NB_Ch3/voc/NB_Ch3_74125160.jpg,edge/NB_Ch3/voc/NB_Ch3_74125160.jpg,NB_Ch3,3
3066.0761,3066.079867,1,voc,91982283,91982396,113,spec/NB_Ch3/voc/NB_Ch3_91982283.jpg,edge/NB_Ch3/voc/NB_Ch3_91982283.jpg,NB_Ch3,3
1366.2164,1366.220367,1,voc,40986492,40986611,119,spec/NB_Ch3/voc/NB_Ch3_40986492.jpg,edge/NB_Ch3/voc/NB_Ch3_40986492.jpg,NB_Ch3,3
468.275933,468.2953,1,voc,14048277,14048859,582,spec/NB_Ch3/voc/NB_Ch3_14048277.jpg,edge/NB_Ch3/voc/NB_Ch3_14048277.jpg,NB_Ch3,3
5067.915767,5067.921167,1,voc,152037473,152037635,162,spec/NB_Ch3/voc/NB_Ch3_152037473.jpg,edge/NB_Ch3/voc/NB_Ch3_152037473.jpg,NB_Ch3,3
2834.906467,2834.9122,1,voc,85047194,85047366,172,spec/NB_Ch3/voc/NB_Ch3_85047194.jpg,edge/NB_Ch3/voc/NB_Ch3_85047194.jpg,NB_Ch3,3
4992.6653,4992.6728,1,voc,149779959,149780184,225,spec/NB_Ch3/voc/NB_Ch3_149779959.jpg,edge/NB_Ch3/voc/NB_Ch3_149779959.jpg,NB_Ch3,3
5104.856233,5104.860067,1,voc,153145686,153145802,116,spec/NB_Ch3/voc/NB_Ch3_153145686.jpg,edge/NB_Ch3/voc/NB_Ch3_153145686.jpg,NB_Ch3,3
4775.8522,4775.859133,1,voc,143275566,143275773,207,spec/NB_Ch3/voc/NB_Ch3_143275566.jpg,edge/NB_Ch3/voc/NB_Ch3_143275566.jpg,NB_Ch3,3
5111.672767,5111.7591,1,voc,153350183,153352773,2590,spec/NB_Ch3/voc/NB_Ch3_153350183.jpg,edge/NB_Ch3/voc/NB_Ch3_153350183.jpg,NB_Ch3,3
4066.791833,4066.795333,1,voc,122003754,122003859,105,spec/NB_Ch3/voc/NB_Ch3_122003754.jpg,edge/NB_Ch3/voc/NB_Ch3_122003754.jpg,NB_Ch3,3
1064.2909,1064.302967,1,voc,31928727,31929089,362,spec/NB_Ch3/voc/NB_Ch3_31928727.jpg,edge/NB_Ch3/voc/NB_Ch3_31928727.jpg,NB_Ch3,3
5264.999067,5265.002067,1,voc,157949972,157950062,90,spec/NB_Ch3/voc/NB_Ch3_157949972.jpg,edge/NB_Ch3/voc/NB_Ch3_157949972.jpg,NB_Ch3,3
2199.220733,2199.226933,1,voc,65976621,65976807,186,spec/NB_Ch3/voc/NB_Ch3_65976621.jpg,edge/NB_Ch3/voc/NB_Ch3_65976621.jpg,NB_Ch3,3
3809.902567,3809.910467,1,voc,114297077,114297314,237,spec/NB_Ch3/voc/NB_Ch3_114297077.jpg,edge/NB_Ch3/voc/NB_Ch3_114297077.jpg,NB_Ch3,3
1963.975,1963.990033,1,voc,58919250,58919700,450,spec/NB_Ch3/voc/NB_Ch3_58919250.jpg,edge/NB_Ch3/voc/NB_Ch3_58919250.jpg,NB_Ch3,3
75.741933,75.8431,1,voc,2272257,2275293,3036,spec/NB_Ch3/voc/NB_Ch3_2272257.jpg,edge/NB_Ch3/voc/NB_Ch3_2272257.jpg,NB_Ch3,3
4699.512433,4699.533833,1,voc,140985372,140986014,642,spec/NB_Ch3/voc/NB_Ch3_140985372.jpg,edge/NB_Ch3/voc/NB_Ch3_140985372.jpg,NB_Ch3,3
1505.155467,1505.164,1,voc,45154664,45154920,256,spec/NB_Ch3/voc/NB_Ch3_45154664.jpg,edge/NB_Ch3/voc/NB_Ch3_45154664.jpg,NB_Ch3,3
1116.663333,1116.671733,1,voc,33499899,33500151,252,spec/NB_Ch3/voc/NB_Ch3_33499899.jpg,edge/NB_Ch3/voc/NB_Ch3_33499899.jpg,NB_Ch3,3
3959.125933,3959.129833,1,voc,118773777,118773894,117,spec/NB_Ch3/voc/NB_Ch3_118773777.jpg,edge/NB_Ch3/voc/NB_Ch3_118773777.jpg,NB_Ch3,3
2488.950633,2488.962767,1,voc,74668518,74668883,365,spec/NB_Ch3/voc/NB_Ch3_74668518.jpg,edge/NB_Ch3/voc/NB_Ch3_74668518.jpg,NB_Ch3,3
99.8971,100.095067,1,voc,2996913,3002852,5939,spec/NB_Ch3/voc/NB_Ch3_2996913.jpg,edge/NB_Ch3/voc/NB_Ch3_2996913.jpg,NB_Ch3,3
1079.175533,1079.232567,1,voc,32375265,32376977,1712,spec/NB_Ch3/voc/NB_Ch3_32375265.jpg,edge/NB_Ch3/voc/NB_Ch3_32375265.jpg,NB_Ch3,3
3000.514633,3000.518067,1,voc,90015438,90015542,104,spec/NB_Ch3/voc/NB_Ch3_90015438.jpg,edge/NB_Ch3/voc/NB_Ch3_90015438.jpg,NB_Ch3,3
752.0683,752.077667,1,voc,22562049,22562330,281,spec/NB_Ch3/voc/NB_Ch3_22562049.jpg,edge/NB_Ch3/voc/NB_Ch3_22562049.jpg,NB_Ch3,3
1904.823633,1904.935967,1,voc,57144708,57148079,3371,spec/NB_Ch3/voc/NB_Ch3_57144708.jpg,edge/NB_Ch3/voc/NB_Ch3_57144708.jpg,NB_Ch3,3
181.070433,181.076167,1,voc,5432112,5432285,173,spec/NB_Ch3/voc/NB_Ch3_5432112.jpg,edge/NB_Ch3/voc/NB_Ch3_5432112.jpg,NB_Ch3,3
2696.885267,2696.910233,1,voc,80906558,80907306,748,spec/NB_Ch3/voc/NB_Ch3_80906558.jpg,edge/NB_Ch3/voc/NB_Ch3_80906558.jpg,NB_Ch3,3
283.1871,283.2237,1,voc,8495613,8496711,1098,spec/NB_Ch3/voc/NB_Ch3_8495613.jpg,edge/NB_Ch3/voc/NB_Ch3_8495613.jpg,NB_Ch3,3
5061.4991,5061.502467,1,voc,151844973,151845074,101,spec/NB_Ch3/voc/NB_Ch3_151844973.jpg,edge/NB_Ch3/voc/NB_Ch3_151844973.jpg,NB_Ch3,3
521.1664,521.186033,1,voc,15634991,15635580,589,spec/NB_Ch3/voc/NB_Ch3_15634991.jpg,edge/NB_Ch3/voc/NB_Ch3_15634991.jpg,NB_Ch3,3
2923.011467,2923.0169,1,voc,87690344,87690507,163,spec/NB_Ch3/voc/NB_Ch3_87690344.jpg,edge/NB_Ch3/voc/NB_Ch3_87690344.jpg,NB_Ch3,3
5168.495,5168.585667,1,voc,155054850,155057570,2720,spec/NB_Ch3/voc/NB_Ch3_155054850.jpg,edge/NB_Ch3/voc/NB_Ch3_155054850.jpg,NB_Ch3,3
3933.247267,3933.289833,1,voc,117997418,117998694,1276,spec/NB_Ch3/voc/NB_Ch3_117997418.jpg,edge/NB_Ch3/voc/NB_Ch3_117997418.jpg,NB_Ch3,3
483.939867,483.977933,1,voc,14518196,14519337,1141,spec/NB_Ch3/voc/NB_Ch3_14518196.jpg,edge/NB_Ch3/voc/NB_Ch3_14518196.jpg,NB_Ch3,3
2590.449233,2590.456667,1,voc,77713476,77713700,224,spec/NB_Ch3/voc/NB_Ch3_77713476.jpg,edge/NB_Ch3/voc/NB_Ch3_77713476.jpg,NB_Ch3,3
1629.062233,1629.068,1,voc,48871866,48872040,174,spec/NB_Ch3/voc/NB_Ch3_48871866.jpg,edge/NB_Ch3/voc/NB_Ch3_48871866.jpg,NB_Ch3,3
2229.526467,2229.539833,1,voc,66885794,66886194,400,spec/NB_Ch3/voc/NB_Ch3_66885794.jpg,edge/NB_Ch3/voc/NB_Ch3_66885794.jpg,NB_Ch3,3
4738.7584,4738.821433,1,voc,142162752,142164642,1890,spec/NB_Ch3/voc/NB_Ch3_142162752.jpg,edge/NB_Ch3/voc/NB_Ch3_142162752.jpg,NB_Ch3,3
5166.522667,5166.529267,1,voc,154995680,154995878,198,spec/NB_Ch3/voc/NB_Ch3_154995680.jpg,edge/NB_Ch3/voc/NB_Ch3_154995680.jpg,NB_Ch3,3
1162.0038,1162.008,1,voc,34860114,34860240,126,spec/NB_Ch3/voc/NB_Ch3_34860114.jpg,edge/NB_Ch3/voc/NB_Ch3_34860114.jpg,NB_Ch3,3
3990.994733,3991.009333,1,voc,119729841,119730279,438,spec/NB_Ch3/voc/NB_Ch3_119729841.jpg,edge/NB_Ch3/voc/NB_Ch3_119729841.jpg,NB_Ch3,3
3747.685667,3747.689267,1,voc,112430570,112430678,108,spec/NB_Ch3/voc/NB_Ch3_112430570.jpg,edge/NB_Ch3/voc/NB_Ch3_112430570.jpg,NB_Ch3,3
5177.6106,5177.614267,1,voc,155328318,155328428,110,spec/NB_Ch3/voc/NB_Ch3_155328318.jpg,edge/NB_Ch3/voc/NB_Ch3_155328318.jpg,NB_Ch3,3
1395.989,1396.002567,1,voc,41879670,41880077,407,spec/NB_Ch3/voc/NB_Ch3_41879670.jpg,edge/NB_Ch3/voc/NB_Ch3_41879670.jpg,NB_Ch3,3
4068.887933,4068.900267,1,voc,122066637,122067008,371,spec/NB_Ch3/voc/NB_Ch3_122066637.jpg,edge/NB_Ch3/voc/NB_Ch3_122066637.jpg,NB_Ch3,3
2518.538133,2518.551667,1,voc,75556143,75556550,407,spec/NB_Ch3/voc/NB_Ch3_75556143.jpg,edge/NB_Ch3/voc/NB_Ch3_75556143.jpg,NB_Ch3,3
193.205667,193.307433,1,voc,5796170,5799222,3052,spec/NB_Ch3/voc/NB_Ch3_5796170.jpg,edge/NB_Ch3/voc/NB_Ch3_5796170.jpg,NB_Ch3,3
1953.477467,1953.6383,1,voc,58604324,58609149,4825,spec/NB_Ch3/voc/NB_Ch3_58604324.jpg,edge/NB_Ch3/voc/NB_Ch3_58604324.jpg,NB_Ch3,3
4302.790467,4302.7944,1,voc,129083714,129083832,118,spec/NB_Ch3/voc/NB_Ch3_129083714.jpg,edge/NB_Ch3/voc/NB_Ch3_129083714.jpg,NB_Ch3,3
2251.566833,2251.610833,1,voc,67547004,67548324,1320,spec/NB_Ch3/voc/NB_Ch3_67547004.jpg,edge/NB_Ch3/voc/NB_Ch3_67547004.jpg,NB_Ch3,3
2503.065367,2503.0727,1,voc,75091961,75092181,220,spec/NB_Ch3/voc/NB_Ch3_75091961.jpg,edge/NB_Ch3/voc/NB_Ch3_75091961.jpg,NB_Ch3,3
4743.117333,4743.192733,1,voc,142293519,142295781,2262,spec/NB_Ch3/voc/NB_Ch3_142293519.jpg,edge/NB_Ch3/voc/NB_Ch3_142293519.jpg,NB_Ch3,3
2098.718667,2098.729833,1,voc,62961560,62961894,334,spec/NB_Ch3/voc/NB_Ch3_62961560.jpg,edge/NB_Ch3/voc/NB_Ch3_62961560.jpg,NB_Ch3,3
2521.261433,2521.265667,1,voc,75637842,75637970,128,spec/NB_Ch3/voc/NB_Ch3_75637842.jpg,edge/NB_Ch3/voc/NB_Ch3_75637842.jpg,NB_Ch3,3
2406.168867,2406.1761,1,voc,72185066,72185283,217,spec/NB_Ch3/voc/NB_Ch3_72185066.jpg,edge/NB_Ch3/voc/NB_Ch3_72185066.jpg,NB_Ch3,3
2588.857533,2588.91,1,voc,77665725,77667300,1575,spec/NB_Ch3/voc/NB_Ch3_77665725.jpg,edge/NB_Ch3/voc/NB_Ch3_77665725.jpg,NB_Ch3,3
277.826367,277.851467,1,voc,8334791,8335544,753,spec/NB_Ch3/voc/NB_Ch3_8334791.jpg,edge/NB_Ch3/voc/NB_Ch3_8334791.jpg,NB_Ch3,3
899.826633,899.831867,1,voc,26994798,26994956,158,spec/NB_Ch3/voc/NB_Ch3_26994798.jpg,edge/NB_Ch3/voc/NB_Ch3_26994798.jpg,NB_Ch3,3
4878.423933,4878.427333,1,voc,146352717,146352819,102,spec/NB_Ch3/voc/NB_Ch3_146352717.jpg,edge/NB_Ch3/voc/NB_Ch3_146352717.jpg,NB_Ch3,3
106.3945,106.429767,1,voc,3191835,3192893,1058,spec/NB_Ch3/voc/NB_Ch3_3191835.jpg,edge/NB_Ch3/voc/NB_Ch3_3191835.jpg,NB_Ch3,3
523.7953,523.8101,1,voc,15713859,15714303,444,spec/NB_Ch3/voc/NB_Ch3_15713859.jpg,edge/NB_Ch3/voc/NB_Ch3_15713859.jpg,NB_Ch3,3
1414.573167,1414.581267,1,voc,42437195,42437438,243,spec/NB_Ch3/voc/NB_Ch3_42437195.jpg,edge/NB_Ch3/voc/NB_Ch3_42437195.jpg,NB_Ch3,3
3823.7316,3823.7346,1,voc,114711948,114712038,90,spec/NB_Ch3/voc/NB_Ch3_114711948.jpg,edge/NB_Ch3/voc/NB_Ch3_114711948.jpg,NB_Ch3,3
3087.941267,3087.963633,1,voc,92638238,92638908,670,spec/NB_Ch3/voc/NB_Ch3_92638238.jpg,edge/NB_Ch3/voc/NB_Ch3_92638238.jpg,NB_Ch3,3
1943.003167,1943.056533,1,voc,58290095,58291695,1600,spec/NB_Ch3/voc/NB_Ch3_58290095.jpg,edge/NB_Ch3/voc/NB_Ch3_58290095.jpg,NB_Ch3,3
1910.2939,1910.308567,1,voc,57308817,57309257,440,spec/NB_Ch3/voc/NB_Ch3_57308817.jpg,edge/NB_Ch3/voc/NB_Ch3_57308817.jpg,NB_Ch3,3
1606.330533,1606.3345,1,voc,48189915,48190035,120,spec/NB_Ch3/voc/NB_Ch3_48189915.jpg,edge/NB_Ch3/voc/NB_Ch3_48189915.jpg,NB_Ch3,3
3069.373833,3069.395667,1,voc,92081214,92081870,656,spec/NB_Ch3/voc/NB_Ch3_92081214.jpg,edge/NB_Ch3/voc/NB_Ch3_92081214.jpg,NB_Ch3,3
1898.601767,1898.6061,1,voc,56958053,56958183,130,spec/NB_Ch3/voc/NB_Ch3_56958053.jpg,edge/NB_Ch3/voc/NB_Ch3_56958053.jpg,NB_Ch3,3
2566.723533,2566.735033,1,voc,77001705,77002050,345,spec/NB_Ch3/voc/NB_Ch3_77001705.jpg,edge/NB_Ch3/voc/NB_Ch3_77001705.jpg,NB_Ch3,3
4704.091467,4704.0945,1,voc,141122744,141122835,91,spec/NB_Ch3/voc/NB_Ch3_141122744.jpg,edge/NB_Ch3/voc/NB_Ch3_141122744.jpg,NB_Ch3,3
4176.592533,4176.6153,1,voc,125297775,125298459,684,spec/NB_Ch3/voc/NB_Ch3_125297775.jpg,edge/NB_Ch3/voc/NB_Ch3_125297775.jpg,NB_Ch3,3
3151.681167,3151.685,1,voc,94550435,94550550,115,spec/NB_Ch3/voc/NB_Ch3_94550435.jpg,edge/NB_Ch3/voc/NB_Ch3_94550435.jpg,NB_Ch3,3
3024.113767,3024.1214,1,voc,90723413,90723642,229,spec/NB_Ch3/voc/NB_Ch3_90723413.jpg,edge/NB_Ch3/voc/NB_Ch3_90723413.jpg,NB_Ch3,3
2633.570233,2633.573667,1,voc,79007106,79007210,104,spec/NB_Ch3/voc/NB_Ch3_79007106.jpg,edge/NB_Ch3/voc/NB_Ch3_79007106.jpg,NB_Ch3,3
1885.6289,1885.632433,1,voc,56568867,56568972,105,spec/NB_Ch3/voc/NB_Ch3_56568867.jpg,edge/NB_Ch3/voc/NB_Ch3_56568867.jpg,NB_Ch3,3
194.457967,194.769,1,voc,5833739,5843070,9331,spec/NB_Ch3/voc/NB_Ch3_5833739.jpg,edge/NB_Ch3/voc/NB_Ch3_5833739.jpg,NB_Ch3,3
4741.899467,4741.9444,1,voc,142256984,142258332,1348,spec/NB_Ch3/voc/NB_Ch3_142256984.jpg,edge/NB_Ch3/voc/NB_Ch3_142256984.jpg,NB_Ch3,3
2122.586767,2122.5904,1,voc,63677603,63677712,109,spec/NB_Ch3/voc/NB_Ch3_63677603.jpg,edge/NB_Ch3/voc/NB_Ch3_63677603.jpg,NB_Ch3,3
2422.654967,2422.696033,1,voc,72679649,72680880,1231,spec/NB_Ch3/voc/NB_Ch3_72679649.jpg,edge/NB_Ch3/voc/NB_Ch3_72679649.jpg,NB_Ch3,3
1884.026267,1884.072433,1,voc,56520788,56522172,1384,spec/NB_Ch3/voc/NB_Ch3_56520788.jpg,edge/NB_Ch3/voc/NB_Ch3_56520788.jpg,NB_Ch3,3
1632.232233,1632.239633,1,voc,48966966,48967188,222,spec/NB_Ch3/voc/NB_Ch3_48966966.jpg,edge/NB_Ch3/voc/NB_Ch3_48966966.jpg,NB_Ch3,3
2421.523667,2421.572167,1,voc,72645710,72647165,1455,spec/NB_Ch3/voc/NB_Ch3_72645710.jpg,edge/NB_Ch3/voc/NB_Ch3_72645710.jpg,NB_Ch3,3
236.7778,236.8302,1,voc,7103334,7104906,1572,spec/NB_Ch3/voc/NB_Ch3_7103334.jpg,edge/NB_Ch3/voc/NB_Ch3_7103334.jpg,NB_Ch3,3
5241.513233,5241.5164,1,voc,157245396,157245492,96,spec/NB_Ch3/voc/NB_Ch3_157245396.jpg,edge/NB_Ch3/voc/NB_Ch3_157245396.jpg,NB_Ch3,3
95.700033,95.706133,1,voc,2871000,2871183,183,spec/NB_Ch3/voc/NB_Ch3_2871000.jpg,edge/NB_Ch3/voc/NB_Ch3_2871000.jpg,NB_Ch3,3
2391.550833,2391.629167,1,voc,71746524,71748875,2351,spec/NB_Ch3/voc/NB_Ch3_71746524.jpg,edge/NB_Ch3/voc/NB_Ch3_71746524.jpg,NB_Ch3,3
2404.1977,2404.2108,1,voc,72125931,72126324,393,spec/NB_Ch3/voc/NB_Ch3_72125931.jpg,edge/NB_Ch3/voc/NB_Ch3_72125931.jpg,NB_Ch3,3
